StoryID	SeriesID	Title	Theme	ThemeLevel	ThemeID	Comment	RelatedCharacters	CharacterClass	RelatedAliens	RelatedThings
tos2x07	tos	Wolf in the Fold	jealousy	peripheral	112	Morla for Scotty over finace	Morla	individual		
tos2x07	tos	Wolf in the Fold	joy	peripheral	140	Kirk and McCoy and Scotty at bordello	James T. Kirk, Leonard McCoy, Montgomery Scott	individual		
tos2x07	tos	Wolf in the Fold	kindness	peripheral	81	Argelians				
tos2x07	tos	Wolf in the Fold	rage	peripheral	92	Redjac	Hengist	individual		
tos2x07	tos	Wolf in the Fold	serenity	peripheral	108	Argelians				
tos2x07	tos	Wolf in the Fold	surprise	peripheral	115	Scotty waking up with knife	Montgomery Scott	individual		
tos2x07	tos	Wolf in the Fold	terror	peripheral	151	Redjac tried to inspire terror in crew				
tos2x07	tos	Wolf in the Fold	sloth	peripheral	162	Argelians				
tos2x07	tos	Wolf in the Fold	conflicting systems of jurisprudence	peripheral	608					
tos2x08	tos	The Changeling	rise of the machines	central	429	Nomad determined to sterilize all biological life			Nomad	
tos2x08	tos	The Changeling	what is perfection	central	1521	Nomad about perfection				
tos2x08	tos	The Changeling	sentient space probe	central	1349	Nomad			Nomad	Nomad
tos2x08	tos	The Changeling	AI point of view	central	137	Nomad	Nomad	individual		
tos2x08	tos	The Changeling	sentient computer	central	291	Nomad	Nomad	individual		
tos2x08	tos	The Changeling	surviving an existential risk	central	218	Kirk must prevent Nomad from sterilizing Earth				
tos2x08	tos	The Changeling	facing an overpowering adversary	central	258	crew face Nomad				
tos2x08	tos	The Changeling	man vs. machine	central	195	crew vs. nomad				
tos2x08	tos	The Changeling	music appreciation	peripheral	670	Uhura	Uhura	individual		
tos2x08	tos	The Changeling	femininity	peripheral	462	a mass of conflicting impulses				
tos2x08	tos	The Changeling	what if I suffered total amnesia and had to relearn everything	peripheral	1504	Uhura	Uhura	individual		
tos2x08	tos	The Changeling	learning languages	peripheral	847	Uhura	Uhura	individual		
tos2x08	tos	The Changeling	coping with being lost in space	peripheral	1098	Nomad	Nomad	individual		
tos2x08	tos	The Changeling	maker and machine	peripheral	545	Jackson Roykirk and Nomad	Jackson Roykirk/Nomad	dyad		
tos2x08	tos	The Changeling	women as irrational bundles of conflicting impulses	peripheral	1526	Uhura	Uhura	individual		
tos2x08	tos	The Changeling	facing a mortal enemy	peripheral	91	crew facing Nomad				
tos2x08	tos	The Changeling	mysterious maker alien race	peripheral	207	Tan Ru makers			Tan Ru makers	
tos2x08	tos	The Changeling	anticipation	peripheral	196	crew with Nomad around				
tos2x08	tos	The Changeling	apprehension	peripheral	87	Nomad afoot				
tos2x08	tos	The Changeling	grief	peripheral	63	crew for Scotty				
tos2x08	tos	The Changeling	interest	peripheral	95	Nomad in Uhura	Nomad	individual		
tos2x08	tos	The Changeling	surprise	peripheral	115	Scotty resurrected from the dead				
tos2x09	tos	The Apple	order vs. freedom	central	286	order but stagnation under Vaal				
tos2x09	tos	The Apple	the need for a challenge in life	central	361	Kirk asserts that the feeders of Vaal have it too easy				
tos2x09	tos	The Apple	a god and his people	central	744	Vaal and the natives				
tos2x09	tos	The Apple	Prime Directive	central	138	Kirk and McCoy have extended discussion about whether or not to interfere with Vaalian society				
tos2x09	tos	The Apple	the ethics of the Prime Directive	central	142	Kirk and McCoy have extended discussion about whether or not to interfere with Vaalian society				
tos2x09	tos	The Apple	social stagnation	central	698	Vaalians under control of Vaal			Vaalian	
tos2x09	tos	The Apple	atrophied civilization	central	339	Vaalians under control of Vaal			Vaalian	
tos2x09	tos	The Apple	noble savage utopia	central	673	simple diet etc. leads to no aging			Vaalian	
tos2x09	tos	The Apple	geoengineering	central	535	Vaal kept planet at fixed temperature				
tos2x09	tos	The Apple	geoengineered planet	central	534	Vaal kept planet at fixed temperature				
tos2x09	tos	The Apple	machine controlled society	central	664	Vaal controlled Vaalian society			Vaalian	
tos2x09	tos	The Apple	the need for freedom	central	187	Kirk asserts that the feeders of Vaal need their freedom				
tos2x09	tos	The Apple	the need for self-determination	central	440	McCoy asserts that the feeders of Vaal need to have the freedom to choose what to do with Vaal				
tos2x09	tos	The Apple	sentient computer	central	291	Vaal				Vaal
tos2x09	tos	The Apple	man vs. machine	central	195	crew vs. Vaal				
tos2x09	tos	The Apple	reliance on a central computer	peripheral	480	Vaalians believed they needed Vaal to run their village Kirk destroyed their central computer				
tos2x09	tos	The Apple	duty vs. self-preservation	peripheral	379	Kirk decides to violate the Prime Directive in part to free the natives from the clutches of Vaal	James T. Kirk	individual		
tos2x09	tos	The Apple	second guessing one's self	peripheral	150	Kirk about having come to the planet in the first place	James T. Kirk	individual		
tos2x09	tos	The Apple	grief	peripheral	63	Kirk over the deaths of fellow crewmen	James T. Kirk	individual		
tos2x09	tos	The Apple	coping with the death of a subordinate	peripheral	270	Kirk over the deaths of fellow drewmen	James T. Kirk	individual		
tos2x09	tos	The Apple	primitive point of view	peripheral	357	Akuta not understanding many things, killing			Vaalian	
tos2x09	tos	The Apple	the nature of love	peripheral	575	young Vaalians are curious about the ways of love				
tos2x09	tos	The Apple	hospitality	peripheral	104	Vaalians welcome the landing party at first				
tos2x09	tos	The Apple	retarded aging	peripheral	1325	the natives did not age			Vaalian	
tos2x09	tos	The Apple	imitativeness	peripheral	540	Vaalians of landing party in ways of love				
tos2x09	tos	The Apple	child's point of view	peripheral	280	natives about killing				
tos2x09	tos	The Apple	prudishness	peripheral	901	Landon about how replacements are made	Martha Landon	individual		
tos2x09	tos	The Apple	patriotism	peripheral	275	Chekov about Garden of Eden being near Moscow	Chekov	individual		
tos2x09	tos	The Apple	selfless service	peripheral	186	Spock takes poison plant attack to save Kirk	Spock	individual		
tos2x09	tos	The Apple	handheld lab	peripheral	538	tricorder used extensively				tricorder
tos2x09	tos	The Apple	clash of wills	peripheral	93	Spock and McCoy	Spock/Leonard McCoy	dyad		
tos2x09	tos	The Apple	first crush	peripheral	646	young Valiian couple	Makora/Sayana	dyad		
tos2x09	tos	The Apple	young lovers	peripheral	1003	young Vaalian couple	Makora/Sayana	dyad		
tos2x09	tos	The Apple	mysterious maker alien race	peripheral	207	Vaal makers			Vaal's Makers	
tos2x09	tos	The Apple	alien customs	peripheral	222	Vaalians				
tos2x09	tos	The Apple	flirtation	peripheral	214	Chekov and Landon	Chekov/Martha Landon	dyad		
tos2x09	tos	The Apple	vigilance	peripheral	71	stranger in the bushes				
tos2x09	tos	The Apple	apprehension	peripheral	87	landing party being watched				
tos2x09	tos	The Apple	kindness	peripheral	81	Vaalians				
tos2x09	tos	The Apple	lust	peripheral	69	Chekov at Landon and kissing Vaalian couple	Chekov	individual		
tos2x09	tos	The Apple	serenity	peripheral	108	Vaalians				
tos2x09	tos	The Apple	free inquiry vs. obedience	peripheral	649	Vaal suppressed free inquiry				
tos2x10	tos	Mirror, Mirror	parallel universe	central	676	the mirror universe				
tos2x10	tos	Mirror, Mirror	what if I woke up in a savage mirror universe	central	1512	Kirk, Scotty, and Uhurs				
tos2x10	tos	Mirror, Mirror	the nature of good and evil	central	396	mirror Kirk was pure evil, mirror Spock not so bad				
tos2x10	tos	Mirror, Mirror	pacifism	central	310	the Halkans			Halkan	
tos2x10	tos	Mirror, Mirror	diplomacy vs. force	central	524	Federation approach to getting access to Halkan dilithium vs. savage mirror universe guys approach				
tos2x10	tos	Mirror, Mirror	imperialism	central	658	mirror Federation				
tos2x10	tos	Mirror, Mirror	the lust for power	central	220	mirror-Kirk and mirror-Chekov	Kirk (mirror), Chekov (mirror)	individual		
tos2x10	tos	Mirror, Mirror	to kill or to spare	central	969	Kirk about mirror-Chekov	James T. Kirk	individual		
tos2x10	tos	Mirror, Mirror	tyranny vs. freedom	central	315	Kirk used those precise words				
tos2x10	tos	Mirror, Mirror	civilization vs. savagery	central	167	Federation in contrast to mirror universe Empire				
tos2x10	tos	Mirror, Mirror	rule by strength of arm	central	430	mirror-universe power structure				
tos2x10	tos	Mirror, Mirror	military dictatorship	central	327	Terran Empire				
tos2x10	tos	Mirror, Mirror	imperialistic society	central	283	Terran Empire				
tos2x10	tos	Mirror, Mirror	political assassination	peripheral	428	mirror Chekov made an assassination attempt on Kirk				
tos2x10	tos	Mirror, Mirror	infatuation	peripheral	110	Kirk and mirror-Marlena	James T. Kirk/Marlena Moreau (mirror)	dyad		
tos2x10	tos	Mirror, Mirror	beards	peripheral	405	Spock with a goatee	Spock (mirror)	individual		
tos2x10	tos	Mirror, Mirror	integrity	peripheral	193	Kirk in dealings with Halkans	James T. Kirk	individual		
tos2x10	tos	Mirror, Mirror	kill button	peripheral	1217	Tantalus field			Tantalus Aliens	Tantalus field
tos2x10	tos	Mirror, Mirror	fear	peripheral	139	Uhura having to go to the bridge and wait for Kirk	Uhura	individual		
tos2x10	tos	Mirror, Mirror	unrequited love	peripheral	122	mirror-Sulu at Uhura	Sulu (mirror)	individual		
tos2x10	tos	Mirror, Mirror	agony booth	peripheral	1028	the thing they put mirror-Chekov inside				agony booth
tos2x10	tos	Mirror, Mirror	coping with excruciating pain	peripheral	375	mirror-Chekov in the agony booth	Chekov (mirror)	individual		
tos2x10	tos	Mirror, Mirror	coping with being tortured	peripheral	373	mirror-Chekov in the agony booth	Chekov (mirror)	individual		
tos2x10	tos	Mirror, Mirror	pain buzzer	peripheral	885	agonizer				agonizer
tos2x10	tos	Mirror, Mirror	attack from outer space by a powerful conquering alien race	peripheral	404	Halkans perspective			Halkan	
tos2x10	tos	Mirror, Mirror	ruthlessness	peripheral	85	Terran Empire				
tos2x10	tos	Mirror, Mirror	amazement	peripheral	205	evil mirror universe				
tos2x10	tos	Mirror, Mirror	compassion	peripheral	80	good-Kirk	James T. Kirk	individual		
tos2x10	tos	Mirror, Mirror	cruelty	peripheral	111	Chekov in pain booth				
tos2x10	tos	Mirror, Mirror	joy	peripheral	140	evil-Sulu	Sulu (mirror)	individual		
tos2x10	tos	Mirror, Mirror	kindness	peripheral	81	good-Kirk	James T. Kirk	individual		
tos2x10	tos	Mirror, Mirror	lust	peripheral	69	evil-Sulu at Uhura	Sulu (mirror)	individual		
tos2x10	tos	Mirror, Mirror	malevolence	peripheral	170	mirror-Kirk	Kirk (mirror)	individual		
tos2x10	tos	Mirror, Mirror	rage	peripheral	92	evil-Kirk	Kirk (mirror)	individual		
tos2x10	tos	Mirror, Mirror	sadism	peripheral	172	Chekov in pain booth				
tos2x10	tos	Mirror, Mirror	vigilance	peripheral	71	good guys in evil universe				
tos2x10	tos	Mirror, Mirror	wrath	peripheral	56	evil-Kirk	Kirk (mirror)	individual		
tos2x10	tos	Mirror, Mirror	loathing	peripheral	161	evil-Kirk for captors	Kirk (mirror)	individual		
tos2x11	tos	The Deadly Years	coping with aging	central	256	Kirk and landing party	James T. Kirk, Spock, Leonard McCoy, Arlene Galway	individual		
tos2x11	tos	The Deadly Years	coping with senility	central	617	Kirk, McCoy	James T. Kirk, Leonard McCoy	individual		
tos2x11	tos	The Deadly Years	duty vs. friendship	central	181	Spock about convening a hearing	Spock	individual		
tos2x11	tos	The Deadly Years	friendship	central	144	Kirk and Spock	James T. Kirk/Spock	dyad		
tos2x11	tos	The Deadly Years	denial	central	411	Kirk	James T. Kirk	individual		
tos2x11	tos	The Deadly Years	lesson in humility	central	153	Stocker	George Stocker	individual		
tos2x11	tos	The Deadly Years	there is value in experience	central	1464	Stocker had no command experience				
tos2x11	tos	The Deadly Years	stepping up to the task	central	292	Stocker failed to do so	George Stocker	individual		
tos2x11	tos	The Deadly Years	rapid aging	central	1319	the landing party rapidly aged				
tos2x11	tos	The Deadly Years	exceedingly devious alien	central	226	Romulan			Romulan	
tos2x11	tos	The Deadly Years	coping with a bad boss	central	268	crew at Stocker				
tos2x11	tos	The Deadly Years	the role of the elderly in society	central	721	how do old people adapt to being unable to be useful in daily life				
tos2x11	tos	The Deadly Years	resentment	peripheral	312	Chekov at onerous medical examinations	Chekov	individual		
tos2x11	tos	The Deadly Years	the bureaucrat at command	peripheral	1415	Stocker had no command experience				
tos2x11	tos	The Deadly Years	pity	peripheral	555	Janet for Kirk	Janet Wallace	individual		
tos2x11	tos	The Deadly Years	infatuation	peripheral	110	Kirk and Janet	James T. Kirk/Janet Wallace	dyad		
tos2x11	tos	The Deadly Years	pity sex	peripheral	1292	Janet offered to Kirk	Janet Wallace	individual		
tos2x11	tos	The Deadly Years	old man fetish	peripheral	1265	Janet	Janet Wallace	individual		
tos2x11	tos	The Deadly Years	fear	peripheral	139	Chekov on the planet surface	Chekov	individual		
tos2x11	tos	The Deadly Years	husband and wife	peripheral	149	Robert and Elaine	Robert Johnson/Elaine Johnson	dyad		
tos2x11	tos	The Deadly Years	rogue comet	peripheral	907	a rogue comet was the cause of the rapid aging				
tos2x11	tos	The Deadly Years	the need to feel useful to society	peripheral	399	old man Kirk	James T. Kirk	individual		
tos2x11	tos	The Deadly Years	coping with the death of a colleague	peripheral	244	crew with Galway				
tos2x11	tos	The Deadly Years	coping with the death of a subordinate	peripheral	270	Kirk at Galway	James T. Kirk	individual		
tos2x11	tos	The Deadly Years	young and old romance	peripheral	443	Kirk and Janet	Janet Wallace/James T. Kirk	dyad		
tos2x11	tos	The Deadly Years	anger	peripheral	86	Kirk had rambling outburst	James T. Kirk	individual		
tos2x11	tos	The Deadly Years	annoyance	peripheral	57	Chekov at repeated medical examinations	Chekov	individual		
tos2x11	tos	The Deadly Years	apprehension	peripheral	87	landing party at prospect of rapid aging	James T. Kirk, Spock, Leonard McCoy	individual		
tos2x11	tos	The Deadly Years	grief	peripheral	63	Kirk for Galway	James T. Kirk	individual		
tos2x12	tos	I, Mudd	machines in society	central	261	should androids control humanity?			Mudd's Androids	
tos2x12	tos	I, Mudd	the need for freedom	central	187	humans cannot live under android domination				
tos2x12	tos	I, Mudd	android	central	113	Mudd's androids			Mudd's Androids	
tos2x12	tos	I, Mudd	desire vs. conscience	central	412	the allure of having androids to cater to your every whim				
tos2x12	tos	I, Mudd	neo-luddism	central	385	Kirk and McCoy complain about machines taking their jobs	James T. Kirk, Leonard McCoy	individual		
tos2x12	tos	I, Mudd	facing life in captivity	central	282	landing party held by androids				
tos2x12	tos	I, Mudd	the need for a purpose in life	central	714	Kirk explains humans need a purpose or challenge				
tos2x12	tos	I, Mudd	the need for a challenge in life	central	361	Kirk explains humans need a purpose or challenge				
tos2x12	tos	I, Mudd	order vs. freedom	central	286	order under androids or freedom				
tos2x12	tos	I, Mudd	bird in a gilded cage	central	1064	landing party held in luxury by androids				
tos2x12	tos	I, Mudd	be careful what you wish for	central	755	Mudd	Harry Mudd	individual		
tos2x12	tos	I, Mudd	utopia on the back of android labor	central	1480	the androids were planning to create a utopia			Mudd's Androids	
tos2x12	tos	I, Mudd	machine controlled society	central	664	the androids			Mudd's Androids	
tos2x12	tos	I, Mudd	man vs. captivity	central	171	landing party vs. captivity on android planet				
tos2x12	tos	I, Mudd	the need for self-determination	central	440	humans need this we learn				
tos2x12	tos	I, Mudd	AI point of view	central	137	the androids	Norman	individual	Mudd's Androids	
tos2x12	tos	I, Mudd	lesson in humility	central	153	Mudd	Harry Mudd	individual		
tos2x12	tos	I, Mudd	man vs. machine	central	195	landing party vs. androids				
tos2x12	tos	I, Mudd	hedonism	central	168	Mudd with sexdroids; Chekov	Harry Mudd	individual		
tos2x12	tos	I, Mudd	reliance on a central computer	peripheral	480	Androids all died when Number One short circuted sue to Kirk’s logical paradox				
tos2x12	tos	I, Mudd	resisting a temptation	peripheral	290	Uhura with android body and Scotty with engineering knowledge				
tos2x12	tos	I, Mudd	collectively intelligent aliens	peripheral	508	androids			Mudd's Androids	
tos2x12	tos	I, Mudd	collective intelligence	peripheral	340	androids			Mudd's Androids	
tos2x12	tos	I, Mudd	sex-droid	peripheral	431	the annabel series			Mudd's Androids	
tos2x12	tos	I, Mudd	clash of wills	peripheral	93	Kirk and Mudd	James T. Kirk/Harry Mudd	dyad		
tos2x12	tos	I, Mudd	domed city	peripheral	798	androids lived in a domed city				
tos2x12	tos	I, Mudd	freedom of information vs. patent system	peripheral	1162	Mudd's discussion with Kirk				
tos2x12	tos	I, Mudd	the quest for immortality	peripheral	314	offered to Uhura	Uhura	individual		
tos2x12	tos	I, Mudd	the desire to be beautiful	peripheral	944	Uhura offered eternal beauty	Uhura	individual		
tos2x12	tos	I, Mudd	sun going supernova	peripheral	484	a supernova destroyed the androids makers				
tos2x12	tos	I, Mudd	reliance on a single point of failure is unwise	peripheral	903	Norman and the androids				
tos2x12	tos	I, Mudd	husband and wife	peripheral	149	Mudd and Stella	Harry Mudd/Stella Mudd	dyad		
tos2x12	tos	I, Mudd	social awkwardness	peripheral	569	McCoy complains of Norman's social skills to Spock	Norman	individual		
tos2x12	tos	I, Mudd	pleasure in telling someone to shut the hell up	peripheral	1304	Mudd at Stella	Harry Mudd	individual		
tos2x12	tos	I, Mudd	theater of the absurd	peripheral	1462	the performance for Norman				
tos2x12	tos	I, Mudd	supernova	peripheral	333	a supernova destroyed the androids makers				
tos2x12	tos	I, Mudd	Liar's Paradox	peripheral	1015	it was used to put Norman in an infinite loop				
tos2x12	tos	I, Mudd	mysterious maker alien race	peripheral	207	android makers			Mudd's Androids' Makers	
tos2x12	tos	I, Mudd	coping with a real nag	peripheral	1092	Mudd with wife	Harry Mudd	individual		
tos2x12	tos	I, Mudd	ennui	peripheral	236	Mudd on planet	Harry Mudd	individual		
tos2x12	tos	I, Mudd	annoyance	peripheral	57	all by Mudd				
tos2x12	tos	I, Mudd	lust	peripheral	69	Mudd with sexdroids; Chekov	Harry Mudd, Chekov	individual		
tos2x13	tos	The Trouble with Tribbles	diplomatic negotiating	central	257	Federation and Klingons				
tos2x13	tos	The Trouble with Tribbles	tribble	central	973	fuzzy critters			Tribble	
tos2x13	tos	The Trouble with Tribbles	coping with an overbearing jerk	central	515	Lurry with Kirk	Lurry	individual		
tos2x13	tos	The Trouble with Tribbles	childishness	central	450	Kirk and Lurry	James T. Kirk, Lurry	individual		
tos2x13	tos	The Trouble with Tribbles	clash of wills	central	93	Kirk and Lurry	James T. Kirk/Lurry	dyad		
tos2x13	tos	The Trouble with Tribbles	über-belligerent alien	central	203	Klingon			Klingon	
tos2x13	tos	The Trouble with Tribbles	transnational conflict over a shared resource	central	731	Klingons and Federation over control of Sherman's Planet				
tos2x13	tos	The Trouble with Tribbles	super high-yield grain	central	1397	quadrotriticale				quadrotriticale
tos2x13	tos	The Trouble with Tribbles	invasive life form from outer space	central	542	Tribbles			Tribble	
tos2x13	tos	The Trouble with Tribbles	man vs. beast	central	353	crew vs. Tribbles			Tribble	
tos2x13	tos	The Trouble with Tribbles	standing up to a bully	peripheral	332	Lurry to Kirk	Lurry	individual		
tos2x13	tos	The Trouble with Tribbles	the biology of high yield grain	peripheral	1414	quadrotriticale				
tos2x13	tos	The Trouble with Tribbles	what women want	peripheral	366	uhura cute furry				
tos2x13	tos	The Trouble with Tribbles	diplomatic maneuvering	peripheral	306	Federation in dealings with Klingons				
tos2x13	tos	The Trouble with Tribbles	captain and crew's attachment to their ship	peripheral	321	Scotty	Montgomery Scott	individual		
tos2x13	tos	The Trouble with Tribbles	love of a pet	peripheral	423	Uhura and McCoy of tribbles	Uhura, Leonard McCoy	individual		
tos2x13	tos	The Trouble with Tribbles	the nature of cuteness	peripheral	1435	McCoy discussed why he likes tribbles				
tos2x13	tos	The Trouble with Tribbles	sloth	peripheral	162	Tribbles			Tribble	
tos2x13	tos	The Trouble with Tribbles	loyalty to a leader	peripheral	121	Kirk was disappointed that Scotty did not defend his integrity in the bar	Montgomery Scott	individual		
tos2x13	tos	The Trouble with Tribbles	vigilance	peripheral	71	Klingons around				
tos2x13	tos	The Trouble with Tribbles	annoyance	peripheral	57	Kirk at Nilz Baris	James T. Kirk	individual		
tos2x13	tos	The Trouble with Tribbles	avarice	peripheral	128	Cyrano Jones	Cyrano Jones	individual		
tos2x13	tos	The Trouble with Tribbles	disgust	peripheral	120	Kirk for Klingons	James T. Kirk	individual		
tos2x13	tos	The Trouble with Tribbles	distraction	peripheral	148	many by tribbles				
tos2x13	tos	The Trouble with Tribbles	gluttony	peripheral	178	tribbles eat all the grain			Tribble	
tos2x13	tos	The Trouble with Tribbles	wrath	peripheral	56	barroom brawl				
tos2x14	tos	Bread and Circuses	tyranny vs. freedom	central	315	Roman rule vs. life in the sun				
tos2x14	tos	Bread and Circuses	what if the Roman Empire never fell	central	1518	space Romans				
tos2x14	tos	Bread and Circuses	space Romans	central	1371	aliens patterned after the Romans of old				
tos2x14	tos	Bread and Circuses	oppression	central	237	space Romans oppressed the children of the sun				
tos2x14	tos	Bread and Circuses	Prime Directive	central	138	Merik violated Prime Directive on the planet				
tos2x14	tos	Bread and Circuses	the ethics of the Prime Directive	central	142	Merik violated Prime Directive on the planet				
tos2x14	tos	Bread and Circuses	courage in the face of death	central	409	this episode was all about facing death with indifference and without fear	James T. Kirk	individual		
tos2x14	tos	Bread and Circuses	compromising one's ethical principles vs. self-preservation	central	509	Kirk choose the directive, Merik chose the other	James T. Kirk, R.M. Merik	individual		
tos2x14	tos	Bread and Circuses	what if I had to fight to the death	central	232	Kirk fights gladiator	James T. Kirk	individual		
tos2x14	tos	Bread and Circuses	facing a fight to the death	central	227	Kirk fights gladiator	James T. Kirk	individual		
tos2x14	tos	Bread and Circuses	having a change of heart	central	419	Merik	R.M. Merik	individual		
tos2x14	tos	Bread and Circuses	duty vs. self-preservation	central	379	Merik violates the Prime Directive to save his skin	R.M. Merik	individual		
tos2x14	tos	Bread and Circuses	civilization vs. savagery	central	167	horrors of the colleaseum				
tos2x14	tos	Bread and Circuses	parallel earth	peripheral	1282	Roman world planet				planet 892-IV
tos2x14	tos	Bread and Circuses	freedom of religion	peripheral	1164	worship of the sun				
tos2x14	tos	Bread and Circuses	institutionalized slavery	peripheral	841	the children of the sun were enslaved				
tos2x14	tos	Bread and Circuses	male bonding	peripheral	194	McCoy and Spock	Leonard McCoy/Spock	dyad		
tos2x14	tos	Bread and Circuses	order vs. freedom	peripheral	286	order under Roman rule vs. freedom under the sun?				
tos2x14	tos	Bread and Circuses	diplomacy vs. force	peripheral	524	Scotty	Montgomery Scott	individual		
tos2x14	tos	Bread and Circuses	pacifism	peripheral	310	Septimus abhors violence	Septimus	individual		
tos2x14	tos	Bread and Circuses	cowardice	peripheral	618	Merik	R.M. Merik	individual		
tos2x14	tos	Bread and Circuses	lust	peripheral	69	Kirk and Drusilla	James T. Kirk/Drusilla	dyad		
tos2x14	tos	Bread and Circuses	respect for an enemy	peripheral	563	Proconsul at Kirk	Claudius Marcus	individual		
tos2x14	tos	Bread and Circuses	slavery	peripheral	483	the children of the sun were enslaved				
tos2x14	tos	Bread and Circuses	Christianity	peripheral	741	the children of the sun were christians				
tos2x14	tos	Bread and Circuses	the Roman gods	peripheral	1411	there was a car named after Jupiter				
tos2x14	tos	Bread and Circuses	polytheism	peripheral	479	Roman god stuff				
tos2x14	tos	Bread and Circuses	facing a mortal enemy	peripheral	91	Kirk faces Roman consul	James T. Kirk	individual		
tos2x14	tos	Bread and Circuses	admiration	peripheral	116	Claudius Marcus at Kirk for how he faces death	Claudius Marcus	individual		
tos2x14	tos	Bread and Circuses	apprehension	peripheral	87	McCoy at prospect of gladiator fight	Leonard McCoy	individual		
tos2x14	tos	Bread and Circuses	cruelty	peripheral	111	Claudius Marcus	Claudius Marcus	individual		
tos2x14	tos	Bread and Circuses	disgust	peripheral	120	Kirk at Merik	James T. Kirk	individual		
tos2x14	tos	Bread and Circuses	ruthlessness	peripheral	85	Claudius Marcus	Claudius Marcus	individual		
tos2x14	tos	Bread and Circuses	sadism	peripheral	172	Claudius Marcus	Claudius Marcus	individual		
tos2x14	tos	Bread and Circuses	wrath	peripheral	56	Claudius Marcus	Claudius Marcus	individual		
tos2x14	tos	Bread and Circuses	imperialistic society	peripheral	283	space Roman society				
tos2x15	tos	Journey to Babel	international politics	central	468	the Babel conference				
tos2x15	tos	Journey to Babel	reconciliation	central	185	Spock and Sarek	Spock/Sarek	dyad		
tos2x15	tos	Journey to Babel	father and son	central	164	Spock and Sarek	Sarek/Spock	dyad		
tos2x15	tos	Journey to Babel	cultural differences	central	100	the conference attendees				
tos2x15	tos	Journey to Babel	fatherly disappointment in a son	central	531	Sarek at Spock	Sarek	individual		
tos2x15	tos	Journey to Babel	duty vs. duty	central	378	Spock about blood transfusion; he had a duty to the Federation to remain in command and a duty to his father	Spock	individual		
tos2x15	tos	Journey to Babel	sacrifice for a loved one	central	482	Spock for Sarek	Spock	individual		
tos2x15	tos	Journey to Babel	transnational conflict over a claimed territory	central	494	the attendees over mining rights on a certain planet				
tos2x15	tos	Journey to Babel	paternal love	central	155	Sarek at Spock	Sarek	individual		
tos2x15	tos	Journey to Babel	diligence	central	89	Spock prioritizing the ship	Spock	individual		
tos2x15	tos	Journey to Babel	federalism	central	347	Babel conference called to settle dispute among Federation members				
tos2x15	tos	Journey to Babel	filial love	central	248	Spock to Sarek	Spock	individual		
tos2x15	tos	Journey to Babel	political assassination	peripheral	428	Ambassador Gav was killed by an Orion spy				
tos2x15	tos	Journey to Babel	ultra-rational alien	peripheral	316	those Vulcans			Vulcan	
tos2x15	tos	Journey to Babel	mother and son	peripheral	154	Amanda and Spock	Amanda Grayson/Spock	dyad		
tos2x15	tos	Journey to Babel	love vs. career	peripheral	424	Spock chose a career in Starfleet against his father's wishes	Spock	individual		
tos2x15	tos	Journey to Babel	stubbornness	peripheral	572	Vulcans	Sarek	individual		
tos2x15	tos	Journey to Babel	husband and wife	peripheral	149	Sarek/Amanda	Sarek, Amanda Grayson	dyad		
tos2x15	tos	Journey to Babel	parental pride	peripheral	889	toward Spock	Sarek, Amanda Grayson	individual		
tos2x15	tos	Journey to Babel	cross cultural romance	peripheral	619	Sarek/Amanda	Sarek, Amanda Grayson	dyad		
tos2x15	tos	Journey to Babel	mixed marriage	peripheral	548	Sarek/Amanda	Sarek, Amanda Grayson	individual		
tos2x15	tos	Journey to Babel	guilt and evidence	peripheral	206	is Sarek the murderer				
tos2x15	tos	Journey to Babel	childhood as an outsider	peripheral	605	mother and Spock discussion	Spock	individual		
tos2x15	tos	Journey to Babel	embarrassment	peripheral	380	Spock about his childhood pet	Spock	individual		
tos2x15	tos	Journey to Babel	coping with a loved one being terminally ill	peripheral	512	Spock at Sarek	Spock	individual		
tos2x15	tos	Journey to Babel	coping with a terminal illness	peripheral	372	Sarek	Sarek	individual		
tos2x15	tos	Journey to Babel	espionage	peripheral	281	Orions				
tos2x15	tos	Journey to Babel	maternal love	peripheral	179	Amanda at Spock	Amanda Grayson	individual		
tos2x15	tos	Journey to Babel	coping with a loved one being in peril	peripheral	243	Spock and Amanda at Sarek	Spock, Amanda Grayson	individual		
tos2x15	tos	Journey to Babel	anger	peripheral	86	Tellarite at banquet	Gav	individual		
tos2x15	tos	Journey to Babel	compassion	peripheral	80	Spock donating blood to Sarek	Spock	individual		
tos2x15	tos	Journey to Babel	pensiveness	peripheral	200	Spock	Spock	individual		
tos2x15	tos	Journey to Babel	serenity	peripheral	108	Sarek in his meditations	Sarek	individual		
tos2x15	tos	Journey to Babel	temperance	peripheral	239	Vulcan meditation	Sarek	individual		
tos2x15	tos	Journey to Babel	vigilance	peripheral	71	murdered aboard				
tos2x15	tos	Journey to Babel	wrath	peripheral	56	Tellarite at banquet	Gav	individual		
tos2x16	tos	A Private Little War	Prime Directive	central	138	Should the Federation arm the hill people?				
tos2x16	tos	A Private Little War	the ethics of the Prime Directive	central	142	Should the Federation arm the hill people?				
tos2x16	tos	A Private Little War	transnational conflict over a claimed territory	central	494	Federation and Klingons over planet			Neurals	
tos2x16	tos	A Private Little War	compromising one's ethical principles vs. self-preservation	central	509	Tyree and Nona	Tyree, Nona	individual		
